,PositiveC,ToxRm10,100nM_Trigopus,SD,Synthetic DNA,10nM_Trigopus,IL17,Synthetic DNA full,1nM_Trigopus,16s03,40s,100µM_ToxR,16s04,EF1a,DnaJ07,Trigopus,NC ,DnaJ09,60s,DnaJ10_f,flaA,ToxR_f,100nM_ToxR,ToxRm1,10nM_ToxR,ToxRm2,1nM_ToxR,ToxRm4,100nM_DnaJ07,ToxRm6,10nM_DnaJ07,ToxRm8,1nM_DnaJ07,Time,PositiveC_sd,ToxRm10_sd,100nM_Trigopus_sd,SD_sd,Synthetic DNA_sd,10nM_Trigopus_sd,IL17_sd,Synthetic DNA full_sd,1nM_Trigopus_sd,16s03_sd,40s_sd,100µM_ToxR_sd,16s04_sd,EF1a_sd,DnaJ07_sd,Trigopus_sd,NC _sd,DnaJ09_sd,60s_sd,DnaJ10_f_sd,flaA_sd,ToxR_f_sd,100nM_ToxR_sd,ToxRm1_sd,10nM_ToxR_sd,ToxRm2_sd,1nM_ToxR_sd,ToxRm4_sd,100nM_DnaJ07_sd,ToxRm6_sd,10nM_DnaJ07_sd,ToxRm8_sd,1nM_DnaJ07_sd
25,2.8912698412698425,0.0,3.324761904761905,3.596984126984127,4.450317460317461,1.042063492063492,4.197460317460315,0.0,0.0,0.0,0.0,3.1374603174603166,0.0,3.6753968253968257,3.339365079365079,3.9169841269841275,0.0,3.416031746031747,0.0,0.21111111111111125,0.7184126984126982,3.1631746031746015,2.814285714285713,3.6619047619047613,0.14158730158730126,2.144444444444444,0.0,0.0,2.2012698412698413,0.0,0.0,0.0,0.0,125,0.8134337261312446,0.18005849949422215,0.48248010283810533,1.0410618985167066,0.32918905221584355,0.2216644928541563,0.48300682275608087,0.07430640059281728,0.14210436585007066,0.11249657759134551,0.29748360939453916,0.5704730547298794,0.16215775440658056,0.6138153730311025,0.6052898999138905,0.5054814179025745,0.1620747629120298,0.5802046102632442,0.4354822581668864,1.016908970791036,0.13122386481083823,0.5571393750173826,0.4809228866224802,0.3425186453666202,0.3536938220097873,0.25269791417355314,0.14853394588908203,0.4002513067955993,0.46369662804702616,0.09617868857524747,0.3762650786653318,0.13218953844413733,0.06207465494544557
26,2.9880952380952372,0.0,3.3426984126984127,3.700158730158728,4.593174603174603,1.1303174603174604,4.0903174603174595,0.0,0.0,0.0,0.0,3.077936507936508,0.0,3.5731746031746052,3.2220634920634925,4.0369841269841285,0.0,3.41079365079365,0.0,0.25492063492063455,0.6452380952380947,3.217142857142857,2.7326984126984133,3.620793650793651,0.020000000000000462,2.3663492063492058,0.0,0.0,2.4192063492063482,0.0,0.0,0.0,0.0,130,0.7723144368178088,0.08018497134519448,0.5468592382460286,1.2436754791362932,0.4668174359624092,0.2474752329622203,0.37777964518679447,0.15416727441607647,0.04413668958015496,0.10187162592353366,0.32267057711441405,0.4609220441283064,0.20525080062319506,0.4390410769749833,0.672204474944229,0.3582359990148589,0.052505383711768806,0.714490235270081,0.45672440062964853,1.0675253299373977,0.13547616722924077,0.5967480952978592,0.522325314280305,0.381330962680737,0.3367355474614495,0.235696274230347,0.18182925937989594,0.23458276862088004,0.5278995205094376,0.05651284087866553,0.39056606269916166,0.13625447121905981,0.06804064115347891
27,3.0069841269841264,0.0,3.5533333333333355,3.632539682539682,4.660476190476191,1.23952380952381,4.08984126984127,0.0,0.0,0.0,0.0,3.1657142857142864,0.0,3.633650793650795,3.325873015873017,4.103492063492063,0.0,3.453333333333334,0.0,0.3609523809523818,0.7596825396825402,3.178412698412701,2.901428571428572,3.7069841269841275,0.1200000000000001,2.36920634920635,0.0,0.0,2.692380952380952,0.0,0.0,0.0,0.0,135,0.7884685731556583,0.18312975710273827,0.49737122002731887,1.124224858234334,0.5558997573182104,0.24304111716104632,0.6414871940310417,0.16753981412550392,0.08021230332961507,0.0804149605832987,0.2655647110823174,0.5062097135816981,0.21877242893329987,0.5215859007410495,0.5915277801071127,0.3895079620584525,0.17830491575702306,0.7790209695187041,0.358258434050272,1.0510190378335857,0.2253480832609359,0.6329402049949248,0.5141087781072053,0.34028554991355364,0.4289631954241185,0.3205825039663465,0.10710534322686703,0.3292101758513876,0.47697464533797707,0.14080125603553473,0.33264153457826195,0.12647138545089381,0.12416128296475004
28,2.9617460317460296,0.0,3.4752380952380957,3.576349206349205,4.548095238095238,1.2634920634920626,4.059682539682539,0.0,0.0,0.0,0.0,2.9595238095238106,0.0,3.637142857142857,3.226507936507936,4.078571428571429,0.0,3.495396825396826,0.0,0.32111111111111157,0.8547619047619044,3.112222222222222,2.8382539682539676,3.6377777777777762,0.153492063492064,2.535396825396825,0.0,0.0,2.715396825396825,0.0,0.0,0.0,0.0,140,0.6421614499410372,0.13622562169077804,0.40433422783688916,1.1107013530156655,0.4863228369493596,0.17772618298925313,0.49743929818540533,0.12111620784382722,0.1019144039348847,0.04629481479111033,0.2817291745460088,0.4805676600522899,0.1804843571465494,0.5386520507210865,0.6884788114547322,0.3043948682676249,0.17670581006480102,0.6875405940968979,0.44174896907121913,1.0263387241153847,0.15555183021130345,0.5566259076871932,0.5280226428030083,0.37306625799531035,0.3394950528424677,0.2939589117100318,0.10391674478306613,0.4861078911457985,0.4543927419318922,0.11852137657173722,0.33718619875058065,0.08119881568987396,0.1286256989126234
29,2.938888888888888,0.0,3.4398412698412706,3.767777777777779,4.608095238095238,1.4257142857142862,4.041587301587304,0.0,0.0,0.0,0.0,3.193333333333335,0.0,3.721111111111112,3.305555555555557,4.144126984126984,0.0,3.4257142857142853,0.0,0.32301587301587364,0.8087301587301594,3.322857142857144,3.078095238095239,3.823492063492063,0.18460317460317555,2.683809523809524,0.0,0.0,2.8323809523809516,0.0,0.0,0.0,0.0,145,0.7109446729825948,0.09765994755534649,0.46801118268710384,1.1810059084984674,0.37578888215408596,0.13041380349139997,0.5454333653705652,0.17684320676317114,0.1092379522378585,0.05052558230362281,0.35245737766972884,0.61149338692867,0.23136618141322712,0.6503807052245593,0.6196423272797088,0.4575922064044098,0.15066209800496683,0.7785188888959923,0.4360862031970236,1.051153801034404,0.09485744034291786,0.5562962409405221,0.5210354150670508,0.4438313798919245,0.3613146818491158,0.24297362078646528,0.0748758946315555,0.35191496430428304,0.4390227127414332,0.12291311632521984,0.4067655976711007,0.09911195509234641,0.11015758656375435
30,3.0377777777777792,0.0,3.5909523809523796,3.7344444444444447,4.573650793650795,1.4147619047619049,4.1203174603174615,0.0,0.0,0.0,0.0,3.3146031746031754,0.0,3.6944444444444438,3.240000000000001,4.22920634920635,0.0,3.482222222222222,0.0,0.41682539682539677,0.9531746031746033,3.2734920634920632,3.103650793650792,3.86031746031746,0.1803174603174611,2.8400000000000007,0.0,0.0,3.080793650793651,0.0,0.0,0.0,0.0,150,0.7082663122443539,0.11697389630266106,0.5434797784548359,1.0295883665744958,0.3643777246598216,0.06843608041482767,0.5763228235776959,0.10374470089099953,0.07947896590713746,0.1018854751070678,0.2953490148356241,0.5369948011645013,0.2574621768081141,0.4933490120284402,0.6798317266933014,0.3127836480400304,0.08275338635297574,0.7056192768554387,0.4518128429439904,1.1111627198898757,0.26075853070967464,0.724667654774617,0.6112594336597963,0.3300218733445793,0.29485715311102884,0.26444263419033937,0.17454097016044798,0.3573358913954982,0.3496606712714676,0.08981574599574939,0.3159361028170731,0.14218377456502948,0.1000486150410396
31,2.935873015873015,0.0,3.5468253968253967,3.711904761904761,4.611428571428569,1.43047619047619,4.214603174603174,0.0,0.0,0.0,0.0,3.1873015873015857,0.0,3.679999999999999,3.259206349206347,4.061746031746032,0.0,3.5261904761904743,0.0,0.4155555555555548,0.8788888888888886,3.163492063492062,3.0739682539682542,3.6760317460317458,0.16079365079365004,2.712063492063492,0.0,0.0,3.146349206349206,0.0,0.0,0.0,0.0,155,0.7614695516269353,0.11464427878266042,0.40635546870174494,1.1724074500893211,0.3974272895654091,0.15617353760261893,0.37602394009868195,0.19708853378279526,0.19290214381242,0.0902310798462438,0.30256824595755116,0.620199335636057,0.12736549874117944,0.3816388655967023,0.6556436006826802,0.3972628065466947,0.10055928257584829,0.7405438135814192,0.4619450699698378,1.092191852921365,0.20919900268913197,0.578368745389772,0.5926556466831965,0.3671924355245839,0.3982767743854333,0.2768438722537208,0.15253778305145071,0.3342642330184828,0.3357829116694463,0.11865713737885637,0.3300485164027288,0.17658785446676412,0.060191598007093255
32,2.817460317460318,0.0,3.368730158730159,3.4703174603174602,4.6734920634920645,1.402857142857143,4.031428571428572,0.0,0.0,0.0,0.0,3.0771428571428583,0.0,3.5126984126984144,3.071428571428571,4.035873015873017,0.0,3.2555555555555546,0.0,0.318888888888889,0.8217460317460317,3.103809523809522,2.9242857142857144,3.6511111111111116,0.12031746031745971,2.690317460317461,0.0,0.0,2.9893650793650792,0.0,0.0,0.0,0.0,160,0.6882362499915776,0.15650053107178108,0.47062370499765444,1.1915525504457078,0.4117703851519482,0.16471005698578325,0.6145724690611274,0.1342575676907537,0.1201378648718371,0.11289118322163676,0.3351698463476848,0.5022626054841481,0.24263367662590826,0.5364413878140261,0.7023585145730042,0.555034994209535,0.13589211407093002,0.7350013326054045,0.4826628393378779,1.0778844185968492,0.14602691503396226,0.6010936115584551,0.47786198698915366,0.3633268495402946,0.32480573491257625,0.26774620865651305,0.12001322678427817,0.4100469158121355,0.33573788802168736,0.10001990227749599,0.4116006768191403,0.07622651264178941,0.083596410140387
33,3.132380952380953,0.0,3.5857142857142863,3.7041269841269857,4.683015873015875,1.42968253968254,4.247460317460317,0.0,0.0,0.0,0.0,3.3096825396825382,0.0,3.7258730158730176,3.3106349206349224,4.152857142857143,0.0,3.505396825396825,0.0,0.4982539682539686,1.0369841269841267,3.2103174603174613,3.115714285714284,3.908253968253967,0.16047619047619044,2.9523809523809534,0.0,0.0,3.34063492063492,0.0,0.0,0.0,0.0,165,0.801446066451189,0.12602234981566252,0.5142285388558737,1.1544806617641987,0.43629830464075947,0.2176689996275103,0.4450477198178775,0.17227056596004847,0.0932444777338903,0.12769187687359435,0.28651141008315145,0.6176156005011234,0.19142830819429646,0.4696960843892596,0.727758269458639,0.353250107855503,0.07506409455765894,0.794027244052943,0.3963326464492566,1.2238780990813323,0.1516631572858213,0.5734137913978703,0.5693399660805206,0.45245218041312907,0.33433138565593634,0.36437316099503647,0.17457272461755913,0.3873616268841861,0.43014777705260865,0.09729550202364837,0.30923600783413646,0.12120105254210556,0.14316316429157802
34,3.1393650793650805,0.0,3.6846031746031747,3.873174603174605,4.755238095238096,1.6663492063492065,4.225714285714285,0.0,0.0,0.0,0.0,3.3815873015873033,0.0,3.8061904761904772,3.341111111111112,4.248253968253969,0.0,3.6439682539682545,0.0,0.44269841269841237,1.0409523809523815,3.1468253968253963,3.406825396825398,3.985396825396827,0.37412698412698386,2.9982539682539686,0.0,0.0,3.3919047619047626,0.0,0.0,0.0,0.0,170,0.6354465678874653,0.0187449497691869,0.4703489856525248,1.1913933186855274,0.3737134308465002,0.15471769820407152,0.5236767989616528,0.1185464583469117,0.1450795387446427,0.085908363467012,0.29879307064886124,0.48644063337258103,0.20867299597499703,0.5141265675765379,0.7932735929030283,0.4372436512769625,0.16294731251723216,0.6025269287960621,0.4462290135989316,1.196425599511958,0.13919177857176127,0.6476803192303809,0.558465801458189,0.14515193905677762,0.4386925419749917,0.24985921962102917,0.10314944748276147,0.3304837380776651,0.3299465893544842,0.12919659882869983,0.3704279018053012,0.18402939395174456,0.1095576207299846
35,3.149047619047619,0.0,3.6155555555555567,3.746666666666667,4.770158730158731,1.6925396825396826,4.16063492063492,0.0,0.0,0.0,0.0,3.207460317460318,0.0,3.7547619047619056,3.3317460317460315,4.143968253968253,0.0,3.441587301587302,0.0,0.4217460317460313,0.992063492063493,3.2141269841269837,3.331269841269843,3.708571428571429,0.31444444444444386,3.0252380952380955,0.0,0.0,3.4996825396825395,0.0,0.0,0.0,0.0,175,0.6655917638233955,0.1315282192595082,0.44424876644769673,1.15625526086115,0.5155084426045551,0.15353596653850227,0.5191166887688421,0.1415582929924658,0.19715640369581358,0.18282531138285363,0.3517383673452986,0.42702902932602277,0.2195759673602212,0.5339581091084685,0.7629320785712029,0.4049695701329744,0.1771023165762072,0.6683467869030403,0.436436704144617,1.1226017409047109,0.2528938583732763,0.6246225567271694,0.5885879092228673,0.29731247702494634,0.2841013555879551,0.17028365468730713,0.1500148644688332,0.3458093795490908,0.225272601582917,0.1617260139956545,0.44828943382339737,0.11326995693637772,0.11598885273238901
36,3.0980952380952376,0.0,3.5922222222222215,3.7600000000000007,4.764126984126984,1.7595238095238095,4.181587301587302,0.0,0.0,0.0,0.0,3.4906349206349203,0.0,3.8266666666666653,3.2876190476190468,4.353968253968255,0.0,3.4873015873015882,0.0,0.5238095238095237,1.1304761904761902,3.236349206349206,3.3625396825396807,3.713174603174603,0.3788888888888895,3.079365079365078,0.0,0.0,3.5231746031746036,0.0,0.0,0.0,0.0,180,0.6700260408668134,0.16477948953473517,0.35202992669228256,0.9775302717045474,0.4370817008321418,0.17865260941304026,0.4417042511711261,0.1500744755064588,0.022560911085209058,0.15031653843937137,0.3061166153807143,0.6037150043690964,0.154433269306462,0.5629186888346799,0.7047728799374232,0.4017514565054276,0.06817381783460284,0.6836497801651654,0.45839945238744056,1.192276247579267,0.2309271245667563,0.5951620268854599,0.546216838322584,0.3643817351059333,0.3193365981809284,0.14786069997169637,0.10164581648086876,0.3571949873770717,0.3486248405026098,0.11646359607786591,0.4275816318578738,0.2431720129167031,0.12393176708340845
37,2.899523809523809,0.0,3.4826984126984124,3.470476190476192,4.6107936507936484,1.5947619047619037,4.187619047619047,0.0,0.0,0.0,0.0,3.208095238095237,0.0,3.6426984126984125,3.2155555555555564,4.243809523809525,0.0,3.405555555555554,0.0,0.35904761904761884,0.962063492063491,3.078253968253967,3.238888888888888,3.673174603174604,0.2850793650793646,2.9065079365079365,0.0,0.0,3.5542857142857143,0.0,0.0,0.0,0.0,185,0.6739152795276654,0.17569829726086686,0.37492560780541395,1.060886573814265,0.4009741224986723,0.1692160275977682,0.5263128254415219,0.14455934728643832,0.13050051910827132,0.07042576488607241,0.292399823598637,0.6338096231897806,0.11832819658189674,0.5665727991260245,0.7127836411018588,0.38680901542194024,0.10598159635253705,0.7262000346322104,0.47299440667174536,1.070402848228456,0.2550588686068894,0.6075503767733671,0.518019563412041,0.28202092558733255,0.385996434788507,0.3204197769478495,0.0732848737020804,0.3468149720564695,0.29177806964355274,0.08535403424268612,0.35055123420186907,0.07166029432549685,0.11856855991940073
38,3.035396825396827,0.0,3.5771428571428565,3.653650793650794,4.762698412698411,1.740793650793652,4.237301587301589,0.0,0.0,0.0,0.0,3.245396825396826,0.0,3.7685714285714287,3.1826984126984126,4.236507936507937,0.0,3.49031746031746,0.0,0.5530158730158723,1.0049206349206345,3.192222222222222,3.278730158730159,3.8131746031746037,0.2925396825396822,3.068253968253968,0.0,0.0,3.6493650793650794,0.0,0.0,0.0,0.0,190,0.7726437616806962,0.19045449611905396,0.42864238095799384,1.1753910485051438,0.49675855323957857,0.187542621342067,0.4610994452530805,0.2400624551305675,0.07569315202042144,0.20487962655096137,0.2703477040375176,0.5869133422857123,0.2618096027222863,0.6112117418692485,0.7705782432200917,0.4543448321544075,0.2055398045077579,0.774786570795278,0.4048859442682113,1.110465027578732,0.2705510739174466,0.6384128957400654,0.5948567667432954,0.22730879211779054,0.36275109894852137,0.2241601441362819,0.19530351207588675,0.25868273009632486,0.33852428250615757,0.022780957689653006,0.44548364900619214,0.20405229569940278,0.13381093599209626
39,3.1012698412698407,0.0,3.5842857142857136,3.6165079365079356,4.590634920634922,1.753333333333333,4.115714285714286,0.0,0.0,0.0,0.0,3.22809523809524,0.0,3.7790476190476197,3.1588888888888915,4.0809523809523816,0.0,3.4142857142857137,0.0,0.4303174603174611,1.016984126984127,3.1715873015873006,3.232063492063493,3.7693650793650777,0.22158730158730222,2.9890476190476205,0.0,0.0,3.5798412698412703,0.0,0.0,0.0,0.0,195,0.6523295465013059,0.18668340276987777,0.4713839966099987,1.0791958550817353,0.4526809921178954,0.171389325313579,0.40196512749095575,0.10031118123808888,0.11641166387011577,0.08841626050787833,0.33888379610314023,0.592420123239197,0.20762863431097414,0.5490545711918229,0.6576122470521023,0.46518927137355387,0.12329992806167848,0.5562399412663706,0.45895084492233557,1.08367772884979,0.2479991994395356,0.5839915733316261,0.5036688274351575,0.30069818814341687,0.33119092312987397,0.07813684528492884,0.13232289084916746,0.329093749398514,0.23245195809970945,0.13285477231391046,0.3108755181829093,0.1710844576820696,0.15145269516008053
40,3.077936507936508,0.0,3.601111111111111,3.78015873015873,4.628730158730159,1.7553968253968248,4.183333333333332,0.0,0.0,0.0,0.0,3.245396825396826,0.0,3.682380952380951,3.2431746031746034,4.2773015873015865,0.0,3.5417460317460314,0.0,0.44349206349206316,1.1749206349206345,3.166031746031747,3.3342857142857145,3.7633333333333336,0.3015873015873014,3.151746031746031,0.0,0.0,3.5338095238095235,0.0,0.0,0.0,0.0,200,0.6290498820397553,0.1335198997080204,0.4544221839765285,1.227767814777812,0.4352430157294255,0.0998747010423022,0.43530390944167685,0.1648955020035501,0.07815328852925191,0.10200731624446009,0.33492913552742015,0.49964966310432196,0.1598142345636364,0.573091363800121,0.7092710035754843,0.4252357548653729,0.0733096230480261,0.6511845515917869,0.40568093610604733,1.0518717674543547,0.22813858929038344,0.6308100268682172,0.5183185501460925,0.29255023278049935,0.3820779667663848,0.19472729670137323,0.10045023361399699,0.31188428383036204,0.2860719982952138,0.03666426158538326,0.3324751613733109,0.15979342295492743,0.15403320508606386
41,3.078730158730159,0.0,3.655555555555556,3.6668253968253977,4.796825396825397,1.80126984126984,4.210634920634921,0.0,0.0,0.0,0.0,3.324285714285714,0.0,3.7488888888888896,3.193015873015873,4.2628571428571425,0.0,3.4584126984127,0.0,0.578095238095238,1.1722222222222216,3.294761904761905,3.3730158730158726,3.8453968253968247,0.30476190476190457,3.1433333333333335,0.0,0.0,3.6406349206349207,0.0,0.0,0.0,0.0,205,0.6555126239833692,0.15769519732145135,0.37073215134693627,1.0430319729754354,0.4999386709679007,0.16640024056613842,0.4663903187816646,0.1663266372670063,0.05910050541652561,0.23332501874830702,0.20896040171165708,0.5470866056615085,0.24277901015165887,0.5905748765459431,0.6939762775643854,0.4439092015139047,0.16934015972337255,0.5798463319772601,0.5160142907898188,1.1448362713433835,0.256541625164761,0.5975313707053985,0.6209443875877246,0.40889104554296685,0.39149872567428046,0.1924784969322678,0.11721144806532839,0.2815670793189619,0.2732371749815294,0.10842164549754847,0.3533557944343315,0.1265546308041682,0.08871496590264279
42,3.133174603174604,0.0,3.5506349206349217,3.6058730158730157,4.729206349206349,1.7904761904761912,4.17920634920635,0.0,0.0,0.0,0.0,3.2726984126984124,0.0,3.858253968253969,3.2607936507936515,4.243650793650794,0.0,3.623809523809525,0.0,0.5706349206349222,1.2685714285714296,3.1906349206349205,3.444761904761906,3.8236507936507937,0.4380952380952392,3.1885714285714304,0.0,0.0,3.618253968253967,0.0,0.0,0.0,0.0,210,0.7255935963191795,0.15030949845661334,0.4447174331686034,1.0864225852593694,0.43403193875556473,0.13093246601815917,0.4718350553699236,0.14195286993911244,0.14779116097140207,0.17000170437691398,0.2536887350688467,0.6534016269240683,0.199127854009374,0.47473449369744847,0.9585921534227572,0.4142658877454897,0.027363348378206795,0.6842268921266523,0.44961331052332953,1.2725559672746456,0.289916974066459,0.5062470414919974,0.5759382892952523,0.29382594519037847,0.37283494430057096,0.18531254879457243,0.12995396204016663,0.34391906387894555,0.28026181834648345,0.16157030502808448,0.4207536220654904,0.14130960738687842,0.14814669311454798
43,3.03031746031746,0.0,3.612222222222221,3.7634920634920634,4.675238095238096,1.7695238095238084,4.217301587301587,0.0,0.0,0.0,0.0,3.286666666666666,0.0,3.7885714285714274,3.2352380952380946,4.089999999999999,0.0,3.40095238095238,0.0,0.5114285714285707,1.182539682539681,3.1592063492063476,3.3026984126984127,3.77031746031746,0.3350793650793644,3.1453968253968254,0.0,0.0,3.660793650793649,0.0,0.0,0.0,0.0,215,0.6626516664436635,0.18901676343824675,0.48073173208800296,1.1265861805794584,0.4356507022736607,0.18290549955839921,0.5754841969789761,0.15915941956567564,0.07760297817881893,0.1831051283614141,0.24255671842439072,0.6085573935833485,0.23635650846331824,0.5208539995899896,0.7480906408677308,0.3787579654236756,0.16493843190406546,0.5700475375013366,0.4924433249821507,1.1637473679918409,0.34025874582345067,0.6768798557559853,0.5034995195508698,0.1724030211837305,0.3583181367517145,0.16780668309818955,0.12439199575013668,0.3338683536985962,0.41374610603851125,0.16819091361163577,0.42887255734769997,0.17448437516904086,0.06168989981331687
44,3.1780952380952376,0.0,3.6815873015873004,3.80047619047619,4.652222222222222,1.7903174603174614,4.2050793650793645,0.0,0.0,0.0,0.0,3.334126984126983,0.0,3.6960317460317453,3.240634920634922,4.325555555555554,0.0,3.5177777777777797,0.0,0.5709523809523809,1.2919047619047621,3.238730158730159,3.3696825396825405,3.7642857142857133,0.5173015873015876,3.2509523809523815,0.0,0.0,3.807777777777779,0.0,0.07587301587301631,0.0,0.0,220,0.72726050059582,0.196119188774565,0.41648585646081254,1.0692036392907633,0.4630113292951713,0.19452223905384305,0.5909036258021628,0.0958285926725178,0.17802533783725447,0.1613074884191859,0.25525063145396293,0.6617280035008973,0.2527431762218956,0.5009833615463023,0.8001316029320318,0.4696704966350592,0.1583571808432311,0.6300170965538262,0.5277120617876858,1.0688909867460707,0.21363793918734741,0.6080981591209007,0.5010496917979229,0.306830611144814,0.33573758784377483,0.1613104560780572,0.10011809605144563,0.34454705515710793,0.27656160068243935,0.15334368495078554,0.43790489308669145,0.04393529221182503,0.1812788755984031
45,3.072857142857144,0.0,3.5212698412698415,3.586666666666666,4.603492063492062,1.895714285714286,4.104285714285714,0.0,0.0,0.0,0.0,3.2385714285714275,0.0,3.6441269841269843,3.1211111111111105,4.156349206349207,0.0,3.5109523809523804,0.0,0.4198412698412701,1.1179365079365082,3.0266666666666673,3.389206349206349,3.766984126984127,0.31730158730158653,3.038730158730159,0.0,0.0,3.5992063492063497,0.0,0.0,0.0,0.0,225,0.6354240464609927,0.17376189823695973,0.37028361039748914,1.1034201622327595,0.4076243015039943,0.1300101746120107,0.4566828042235322,0.18774604248192323,0.09273618495495692,0.2050662190488997,0.3550361852962883,0.5615640613601782,0.21107984014728579,0.6310538203372649,0.6963424945675003,0.5140836365677739,0.09247009281385962,0.574913710703046,0.44584252892092757,1.1955140599227243,0.2143782281188042,0.6063317956446573,0.6944229112307768,0.27296981892849526,0.454762541898221,0.22800204655342954,0.202858012269295,0.3241762629081695,0.3954360440109102,0.2807872351147324,0.4287354771271474,0.10431168288206794,0.18186916186725233
46,3.1579365079365074,0.0,3.5838095238095233,3.6715873015873006,4.576190476190475,1.7488888888888878,4.220317460317461,0.0,0.0,0.0,0.0,3.2950793650793644,0.0,3.79920634920635,3.227777777777777,4.289047619047618,0.0,3.3993650793650785,0.0,0.5446031746031732,1.2965079365079362,3.042698412698413,3.476349206349206,3.7326984126984124,0.3834920634920618,3.1650793650793636,0.0,0.0,3.7411111111111106,0.0,0.09809523809523757,0.0,0.0,230,0.6874077780057386,0.13181810994452717,0.5584710799047226,1.117981209764613,0.3657467330182592,0.20215667622790073,0.44340473626371335,0.17444711640572508,0.04901190460125962,0.23851043164086508,0.3026255312165794,0.4377184945529154,0.21429676632286682,0.5770140163870193,0.8055266708403401,0.39690659486726915,0.16423578721449605,0.6376193834930813,0.48400263820756895,1.2484596909388863,0.26120609070061485,0.5972587079505208,0.6385703435395933,0.3139176135192187,0.4800416228699121,0.11331221180622705,0.14958563747154235,0.3036966335847219,0.15260614973275438,0.1577229951842042,0.38641969593422093,0.19368188665292152,0.17594190960528885
47,3.1531746031746035,0.0,3.689206349206348,3.735555555555555,4.621269841269841,1.8768253968253958,4.249682539682539,0.0,0.0,0.0,0.0,3.260634920634919,0.0,3.6882539682539672,3.2433333333333323,4.2944444444444425,0.0,3.533492063492064,0.0,0.5041269841269829,1.296031746031745,3.1125396825396816,3.458571428571428,3.853015873015874,0.45206349206349117,3.155396825396826,0.0,0.0,3.6784126984126964,0.0,0.004761904761903857,0.0,0.0,235,0.717022095413497,0.10199620087876386,0.40856612519837276,1.0918610692795185,0.5361282116337936,0.17399765132224887,0.48893428979048925,0.12564452128685455,0.07776060711015943,0.15149560926677108,0.22657861434991075,0.5838843957962234,0.17810584808392219,0.5237882150547919,0.7234555316490574,0.36717843760091995,0.07228795194896988,0.6720059808489802,0.4361070020171251,1.2168184189729487,0.3412445173328434,0.6053435939341036,0.5966882652319024,0.34269844945852146,0.40966504270675025,0.1842052378867199,0.11821571768715532,0.3306358731669061,0.2860850328251218,0.13959250344986437,0.3772462580716011,0.13454345036185655,0.056297091930567165
48,3.185873015873015,0.0,3.5114285714285716,3.655555555555556,4.658095238095238,1.9142857142857137,4.153333333333333,0.0,0.0,0.0,0.0,3.303809523809524,0.0,3.694920634920636,3.243492063492064,4.063809523809522,0.0,3.3744444444444435,0.0,0.4511111111111106,1.2285714285714278,3.1066666666666665,3.5292063492063486,3.726349206349206,0.3866666666666667,3.1388888888888884,0.0,0.0,3.7399999999999993,0.0,0.05714285714285694,0.0,0.0,240,0.6184004350011197,0.13179975955515122,0.5070938943500259,1.0598849987769432,0.31868802288991743,0.12218036801402421,0.5308241712953957,0.08181981567651789,0.1325066967792872,0.1236411146037537,0.3011881234615431,0.5916491166634807,0.1784057785473837,0.6779599398343209,0.904538095403828,0.4447165266949788,0.10453004645672394,0.6839206406307506,0.5519080259751642,1.238229561293085,0.25994708456239096,0.5247145140355919,0.5774772897319956,0.21325690713412565,0.2754063856352595,0.28268829692336944,0.11694201391412669,0.3301966553309346,0.32072833779799775,0.121313255754134,0.41812958603531664,0.08798520226484872,0.06808802270575094
49,3.1046031746031737,0.0,3.5122222222222224,3.611587301587303,4.653650793650794,1.8453968253968238,4.259841269841269,0.0,0.0,0.0,0.0,3.1803174603174593,0.0,3.666031746031745,3.1898412698412706,4.14031746031746,0.0,3.52047619047619,0.0,0.5366666666666662,1.4249206349206354,3.1003174603174593,3.3528571428571414,3.7734920634920623,0.39349206349206245,3.172063492063492,0.0,0.0,3.6998412698412704,0.0,0.08920634920634907,0.0,0.0,245,0.6494642635896298,0.24302173072056468,0.47912340170773926,1.2114615773680784,0.4286323295941328,0.13632749240408285,0.539952453511801,0.13362722711956732,0.09140128561096865,0.2813428369216557,0.2833140805339066,0.5754528051586666,0.18941942300897013,0.5014038241882055,0.8294997840026044,0.4672250196070822,0.08145904315523327,0.6888302586417488,0.46111736738645753,1.2752558964423315,0.2802309812855464,0.6699888124575979,0.5438101261127698,0.24770358752216887,0.40433161068402407,0.24509180410903353,0.1618582254937635,0.2784172231809111,0.33214079952331554,0.1585168407876687,0.4384162040249253,0.158067983881445,0.12029128165175137
