,PositiveC,100nM_Trigopus,SD,Synthetic DNA,10nM_Trigopus,IL17,40s,100µM_ToxR,EF1a,DnaJ07,Trigopus,NC ,DnaJ09,DnaJ10_f,flaA,ToxR_f,100nM_ToxR,ToxRm1,10nM_ToxR,ToxRm2,100nM_DnaJ07,10nM_DnaJ07
79,3.273015873015872,3.6353968253968265,3.8225396825396825,4.800476190476189,2.4814285714285713,4.22952380952381,0.41079365079365093,3.334603174603176,3.8484126984127,3.0396825396825395,4.336031746031747,0.0,3.50968253968254,0.7655555555555553,1.7477777777777774,3.2568253968253966,3.6393650793650796,3.7949206349206346,0.682380952380953,3.6001587301587303,3.8028571428571425,0.7860317460317461
80,3.267142857142856,3.5744444444444436,3.702698412698412,4.628095238095238,2.329365079365079,4.038571428571428,0.33873015873015877,3.364126984126983,3.653015873015873,3.0509523809523795,4.213333333333333,0.0,3.3998412698412697,0.7246031746031738,1.6242857142857146,3.1066666666666674,3.433174603174603,3.7534920634920628,0.6328571428571435,3.551904761904762,3.720476190476189,0.7882539682539678
81,3.271746031746031,3.433809523809523,3.7076190476190467,4.666190476190477,2.322222222222222,4.252063492063491,0.40936507936507827,3.2739682539682518,3.594603174603175,3.098412698412697,4.247142857142857,0.0,3.4479365079365083,0.7812698412698404,1.6104761904761888,3.0141269841269844,3.4853968253968253,3.71,0.6206349206349202,3.4446031746031744,3.752857142857141,0.8133333333333326
82,3.2166666666666677,3.4898412698412704,3.6300000000000017,4.690476190476191,2.306507936507937,4.209206349206348,0.30523809523809575,3.2850793650793646,3.724603174603174,3.106984126984126,4.159999999999999,0.0,3.446190476190476,0.7150793650793652,1.7622222222222215,2.978412698412698,3.5193650793650795,3.6788888888888875,0.5996825396825383,3.6096825396825407,3.7023809523809517,0.7238095238095248
83,3.2774603174603154,3.4736507936507923,3.666190476190474,4.7766666666666655,2.4117460317460324,4.239365079365079,0.25349206349206366,3.295873015873015,3.685714285714285,2.9887301587301582,4.208888888888888,0.0,3.4917460317460307,0.7346031746031727,1.574285714285713,2.9795238095238084,3.433015873015872,3.5857142857142836,0.5552380952380949,3.5120634920634917,3.692222222222222,0.766349206349207
84,3.329523809523809,3.3965079365079367,3.6393650793650805,4.491111111111112,2.3669841269841276,4.16063492063492,0.30523809523809575,3.2633333333333345,3.586507936507938,2.904761904761904,4.172380952380952,0.0,3.4649206349206336,0.6414285714285715,1.6674603174603169,2.9473015873015873,3.4426984126984115,3.7411111111111124,0.5733333333333341,3.3458730158730168,3.588095238095238,0.7888888888888888
85,3.2338095238095237,3.524285714285715,3.7995238095238095,4.7038095238095226,2.396349206349208,4.195873015873016,0.41873015873015884,3.3749206349206355,3.7469841269841284,3.1406349206349207,4.130158730158731,0.0,3.5358730158730163,0.8117460317460319,1.6865079365079367,3.059523809523811,3.51111111111111,3.801746031746032,0.7641269841269844,3.471746031746032,3.7576190476190474,0.8661904761904751
86,3.213809523809524,3.402222222222222,3.654285714285714,4.6384126984127,2.2876190476190468,4.091428571428572,0.2777777777777777,3.2082539682539695,3.5460317460317468,2.982063492063493,4.167142857142857,0.0,3.463015873015874,0.6795238095238094,1.683650793650794,2.9787301587301593,3.433015873015873,3.8258730158730154,0.6841269841269835,3.4773015873015884,3.6577777777777785,0.8204761904761915
87,3.3501587301587312,3.4293650793650796,3.701428571428573,4.845555555555555,2.432380952380952,4.142539682539684,0.4592063492063492,3.2882539682539695,3.6611111111111105,3.1326984126984128,4.244444444444446,0.0,3.3544444444444457,0.7607936507936497,1.758412698412699,3.115555555555555,3.5765079365079364,3.7461904761904767,0.7325396825396826,3.4680952380952386,3.783333333333334,0.8565079365079367
88,3.3420634920634917,3.5692063492063486,3.860793650793651,4.778253968253969,2.568888888888889,4.314285714285715,0.49444444444444446,3.4063492063492067,3.8460317460317466,3.0984126984127,4.320952380952383,0.0,3.475079365079365,0.8514285714285705,1.882539682539683,3.233015873015873,3.672063492063492,3.9433333333333334,0.7830158730158736,3.6284126984126974,3.7379365079365083,0.9234920634920627
89,3.410634920634921,3.527777777777777,3.7753968253968253,4.702698412698412,2.4565079365079345,4.216984126984128,0.4825396825396835,3.298412698412699,3.6938095238095254,3.0700000000000003,4.310952380952381,0.0,3.445555555555556,0.8633333333333333,1.8388888888888886,3.1680952380952387,3.578571428571429,3.8107936507936504,0.7334920634920623,3.7807936507936493,3.8107936507936504,0.909523809523809
90,3.2680952380952393,3.4406349206349196,3.707936507936508,4.708571428571429,2.456825396825397,4.102698412698412,0.41714285714285726,3.2049206349206356,3.7134920634920645,2.8644444444444437,4.173174603174604,0.0,3.4474603174603162,0.7647619047619045,1.7485714285714282,3.0382539682539678,3.3882539682539674,3.736984126984127,0.6761904761904773,3.419206349206351,3.6461904761904753,0.8030158730158732
91,3.3030158730158723,3.5133333333333328,3.619841269841271,4.7646031746031765,2.4161904761904767,4.196190476190476,0.39253968253968274,3.242857142857143,3.719841269841271,2.9722222222222223,4.230793650793653,0.0,3.3065079365079386,0.7836507936507946,1.7830158730158745,3.0939682539682556,3.4739682539682546,3.7595238095238104,0.6576190476190478,3.473650793650795,3.715714285714287,0.8433333333333337
92,3.2879365079365073,3.384444444444446,3.6057142857142868,4.728571428571428,2.2536507936507935,4.076031746031747,0.34936507936507866,3.141587301587302,3.657619047619047,2.9280952380952385,4.217142857142859,0.0,3.3171428571428567,0.7507936507936508,1.762539682539682,2.9747619047619054,3.4331746031746047,3.7065079365079345,0.5906349206349217,3.334603174603174,3.6604761904761904,0.8815873015873024
93,3.3184126984126996,3.3606349206349213,3.717777777777777,4.766190476190478,2.533968253968255,4.216825396825398,0.5134920634920643,3.3884126984127,3.650317460317461,3.000000000000001,4.242222222222224,0.0,3.4779365079365094,0.8549206349206351,1.7769841269841278,3.080634920634922,3.471587301587303,3.7103174603174613,0.716507936507937,3.484920634920635,3.781428571428571,0.9607936507936508
94,3.3861904761904764,3.3631746031746044,3.7961904761904766,4.682063492063492,2.515873015873014,4.196507936507935,0.4547619047619049,3.264603174603174,3.6801587301587304,2.973809523809525,4.257619047619048,0.0,3.368888888888888,0.8160317460317463,1.7320634920634923,3.0857142857142836,3.476984126984126,3.774920634920635,0.6793650793650796,3.5907936507936515,3.7168253968253975,1.0123809523809513
95,3.415873015873017,3.4938095238095253,3.8269841269841267,4.742857142857145,2.532857142857144,4.264126984126986,0.639682539682541,3.332063492063493,3.625396825396826,2.9666666666666677,4.238730158730157,0.0,3.3977777777777805,0.7658730158730176,1.9253968253968248,3.0388888888888905,3.5801587301587317,3.7449206349206365,0.7455555555555566,3.536031746031747,3.778888888888889,1.0934920634920644
96,3.4346031746031747,3.561587301587301,3.77111111111111,4.821269841269841,2.693650793650794,4.37952380952381,0.7122222222222234,3.442222222222223,3.8455555555555554,3.034603174603176,4.34111111111111,0.0,3.604285714285715,0.9150793650793654,1.984126984126985,3.248571428571428,3.643809523809524,3.770952380952381,0.8376190476190475,3.5461904761904774,3.908730158730159,1.0644444444444447
